CourseExternalId|CourseComponent|CourseTitle|CourseDescription|CourseDisclaimer|Office|Archive|TargetLocation|CourseCredit1|CourseNotes|CourseEditableField1
270446||Injecting New Life into your PLC and Winning Together|In this ASCD annual convention session Mr. Darnell shared some very specific strategies for keeping the PLC model viable. He focused specifically on a few literacy strategies for PLC teams to focus on while examining student work. He emphasized that teams||16|1|8|0.00||lit
270450||The Limitations are the Lesson: Using Adversity to Our Advantage|Shanna Peeples was the 2015 National TOTY. She shared her journey of being an educator is Amarillo, TX in a very tough school. She focused on using adversity to our advantage as teachers. We need to learn how to identify with ALL students in order to reac||16|1|8|0.00||pbi
270452||Contemporary Curriculum Quests: Personalized Investigations for the Right-Now Learner|This session was outstanding! Hayes-Jacobs and Zmuda gave an overview of personalized learning quests. They shared the defining features. This session was a wonderful introduction into another aspect of differentiation using literacy and technology.  A cu||16|1|8|0.00||diff, tech, lit
270454||Leading With Focus: How Leaders Can Accomplish More by Doing Less|In this highly engaging ASCD session Mike Schmoker spoke very candidly about what educators need to stop doing and do more of. He focused on three specific areas: coherent curriculum, authentic literacy tasks, and soundly structured lessons. He reviewed c||16|1|8|0.00||lit
270457||Real-World Learning: Leveraging PBL to Benefit Students, Teachers and Communites|In this ASCD session the presenter shared that when PBL emphasizes issues and questions that students find relevant, their engagement increases. Heightened engagement sets the stage for deeper understanding of core academic content and development of 21st||16|1|8|0.00||diff, tech
270460||Nonfiction Now: Phenomenal Lessons Across Content Areas|In this ASCD session Ms Akhavan reiterated the idea that reading and comprehending non-fiction is more than just assigning it for students to read. We were engaged in some very specific strategies to increase engagement and comprehension of non-fiction te||16|1|8|0.00||tech, lit
270477||WRIT 8351 Creative and Critical Writing 1|Writing for children and young adults with focus on analysis and application of craft (specifically setting) in trade books and personal writing. Additional focus on reading and writing diverse characters.||16|1|8|0.00||
270478||WRIT 8353 Creative and Critical Writing II|Critical and creative writing for children and young adults with a focus on analysis and application of craft (theme) in trade books and personal writing. Specific emphasis this semester on reading and writing nonfiction picture books / picture book biogr||16|1|8|0.00||lit
270485||Reflective Statement|I have completed my reflective statement and submitted it to Edina schools.  To summarize, I began a program to help introduce the new kindergartners with our school.  With over 20 years of teaching experience, I developed a week long "camp" type setting ||16|1|8|0.00||reflect
270514||Increasing Collaborations between Secondary and Post-Secondary|Presentation of the Post-Secondary Resource Guide to used to successfully prepare students with disabilities for the post-secondary environment.||16|1|8|0.00||
270572||CPR/FIRST AID CLASS|CPR/FIRST AID CLASS||16|1|8|2.00||
270703||Suppoting Success for Children with Hearing Loss - Identifying Self-Advocacy Needs and Steps to Build Self-Advocacy Skills|This webinar topic is directly related to our Deaf/Hard of Hearing work we do with our students.  Each student will eventually be old enough to hold a job, attend post secondary training, and/or live on their own.  We need to arm them with advocacy skills||16|1|8|0.00||diff
270711||American Sign Language and Deaf Culture -Dack Virning Show|This ASL and Deaf Culture seminar discussed the importance of understanding Deaf culture.  Our DHH and Deaf students need us to understand the reasons behind behaviors and attitudes they show us.  Deaf culture is a significant part of their lives and we a||16|1|8|0.00||diff
270775||Heart Saver Adult, Child and Infant CPR, Obstructed Airway and AED|Video, lecture and hands on practice in one rescuer adult, child and infant CPR; management of adult, child and infant obstructed airway and use of an AED||16|1|8|0.00||diff
270921||Minecraft Classroom Applications|Minecraft?s ?sandbox? nature gives it many opportunities for application in the classroom. From history, to math, to science and engineering, to literature, students can create projects that showcase their learning in awesome ways. This workshop will intr||16|1|8|3.00||
270955||Positive Behavior Intervention Strategies|||16|1|8|0.00||pbi
270956||Recognizing Early-onset Mental Health Disorders in Children|||16|1|8|0.00||mental
270957||Alt Comp Completion|||16|1|8|0.00||reflect
271048||SOUTH VIEW EL TRAINING 2016|||16|1|8|0.00||elr
271049||SOUTH VIEW EL TRAINING 2016|||16|1|8|0.00||elr
271050||SOUTH VIEW EL TRAINING 2016|||16|1|8|0.00||elr
271051||SOUTH VIEW EL TRAINING 2016|||16|1|8|0.00||elr
271052||SOUTH VIEW EL TRAINING 2016|||16|1|8|0.00||elr
271053||SOUTH VIEW EL TRAINING 2016|||16|1|8|0.00||elr
271054||SOUTH VIEW EL TRAINING 2016|||16|1|8|0.00||elr
271055||SOUTH VIEW EL TRAINING 2016|||16|1|8|0.00||elr
271056||SOUTH VIEW EL TRAINING 2016|||16|1|8|0.00||elr
271057||SOUTH VIEW EL TRAINING 2016|||16|1|8|0.00||elr
271058||SOUTH VIEW EL TRAINING 2016|||16|1|8|0.00||elr
271059||SOUTH VIEW EL TRAINING 2016|||16|1|8|0.00||elr
271060||SOUTH VIEW EL TRAINING 2016|||16|1|8|0.00||elr
271061||SOUTH VIEW EL TRAINING 2016|||16|1|8|0.00||elr
271062||SOUTH VIEW EL TRAINING 2016|||16|1|8|0.00||elr
271063||SOUTH VIEW EL TRAINING 2016|||16|1|8|0.00||elr
271064||SOUTH VIEW EL TRAINING 2016|||16|1|8|0.00||elr
271074||SOUTH VIEW EL TRAINING 2016|||16|1|8|0.00||elr
271075||Alt Comp Completion|||16|1|8|0.00||reflect
271091||SEA PD Institute: English Learners|Meeting the Need of English Learners||16|1|8|1.00||elr
271286||National School Board Association National Convention|Attended several sessions on achieving equity, communication, and relationship building.  Sessions reinforced strategies I am currently employing as well as a few new ones to try and even investigate.  sessions were informative and valuable for the most p||16|1|8|0.00||pbi
271344||What's Your Math Problem!?!? Rich Problem Solving to Support Today's Standards|In this NCTM session the presenter shared ways to support learners as they develop a toolbox of effective mathematical problem solving strategies. He shared resources to use for differentiated problems and highlighted the Standards for Mathematical Practi||16|1|8|0.00||diff
271348||Facilitating Rich and Rigorous Discussion in the Mathematics Classroom|In this NCTM session the presenter focused on ways to facilitate and enhance classroom mathematical discourse. She engaged us in simulated short lessons to provide us with opportunities to practice questioning strategies. Many of the strategies were ones ||16|1|8|0.00||
271350||Edina Teacher Evaluation Training Part III|These sessions provided additional training and support for using and understanding the Edina Teacher Evaluation.||16|1|8|0.00||
271353||Developing Growth Mindsets: Motivating Students to Grow Their Minds|This was an outstanding NCTM session! The presenter shared the latest brain research related to growth vs. fixed mindsets. Along with the research he shared many practical strategies for helping students overcome a fixed mindset, common in many low perfor||16|1|8|0.00||pbi
271356||Fractions: Tools, Tasks, and Talk|This was a highly engaging and practical session at NCTM. The two presenters had participants engaged in fraction tasks the entire time to impress upon us the different types of tasks, tools and talk strategies that students should be exposed to in grades||16|1|8|0.00||
271361||Get Your Model On: Mathematical Modeling in the Elementary Classroom|Graham Fletcher did a wonderful job engaging participants in 3-Act Tasks that could be used in K-2. He began by suggesting that we remove the numbers from math problems when teaching problem solving as a way to get kids thinking about the context, before ||16|1|8|0.00||tech
271374||Math In the Movies|This was a fascinating and enlightening session at NCTM. The presenter, from Pixar Studios, shared the many ways that math is used in filmmaking, specifically at Pixar. There have been many advances made in computer technology that have enabled them to sm||16|1|8|0.00||tech
271376||Going Google in the Math Classroom|This NCTM session showed us how to harness the full power of Google Classroom Apps for Education. The presenter showed how to use Google Forms, Docs, Sheets, Drawing and other add-on apps to make classroom assignments and grading easier and more accessibl||16|1|8|0.00||tech
271378||Mathematical Mindsets: How to Inspire All Students With Open Math|Jo Boaler is amazing! In this NCTM session she impressed upon us that there is NO such thing as a math brain. Everyone can learn math! Helping students develop math mindset can help them overcome unsuccessful math learning and achievement experiences. We ||16|1|8|0.00||pbi
271379||Building Fluency, Understanding, and Evidence of Thinking Through Number Talks|In this NCTM session Sherry Parrish shared her newest thoughts and ideas for building number sense in the areas of fractions, decimals and percents. She shared the principles of number talks and  how Piaget's logico-mathematical theory is important for de||16|1|8|0.00||
271380||Well Played: Unleashing the Power of Games and Puzzles|This was a very fun and educational session at NCTM. The presenters engaged us in many different games to develop mathematical understanding, skill, and communication. They shared that playing with partners encourages accountable math talk, precise langua||16|1|8|0.00||
271386||Peer Coaching and Mentorship at St. Isidore School in Danville, CA|I spent 18 days this school year (2015-2016) mentoring and coaching teachers at St. Isidore Catholic School in Danville, CA. I conducted demonstration lessons in 6 classrooms (6 hours), coached math and literacy teachers through reflective thinking and fe||16|1|8|0.00||
271488||2016 Edina Learning Institute Keynote: Pernille Ripp-The Tenets of Personalized Learning|Pernille Ripp, the author of "Passionate Learners ? Giving Our Classrooms Back to Our Students," and "Empowered Schools, Empowered Students ? Creating the Connected and Invested Learner? as well as creator of "The Global Read Aloud" will share her insight||16|1|8|1.00||tech
271492||2016 Edina Learning Institute Breakout: Creating a Passionate and Personalized Literacy Community|We have the tools to help us be literacy teachers but how do we create passionate literacy environments? This workshop or keynote focuses on all the extra things we can do and implement in our classrooms as we help students become invested and excited abo||16|1|8|1.00||tech
271494||2016 Edina Learning Institute Breakout: Infusing Global Collaboration Into Your Curriculum|We all seem to discuss the need for global collaboration and get excited when others do it, but how do we bring this into our own environments?  Global collaboration isn't meant to make more work for you, but instead meant to engage students and staff in ||16|1|8|1.00||tech
271495||2016 Edina Learning Institute Workshop: Pernille Ripp-The 5 Tenets of Personalized Learning|A how-to after the keynote on the 5 tenets of personalized learning.  How do you infuse choice and voice into all areas of your classroom; how do you further your path into more personalized learning?||16|1|8|3.00||tech
271501||2016 Edina Learning Institute Breakout: Improving Communication Through Seesaw|Using Seesaw as a tool to share learning is a positive way to increase communication between parents and their student.  Learn how Seesaw organizes and shares student learning, as well as allows parents to provide immediate feedback to their child   In ad||16|1|8|1.00||tech
271503||2016 Edina Learning Institute Breakout: Schoology 101 Overview|In this session, you will learn the basics of Schoology as a tool to expand learning beyond the classroom walls. Learn some best practices when creating content, collaboration opportunities and assessing students. This class, and the afternoon workshop fu||16|1|8|1.00||tech
271506||2016 Edina Learning Institute Breakout: Why I Flip|||16|1|8|1.00||tech
271508||2016 Edina Learning Institute Breakout: The Workflow Mindset: Understanding the Current Reality For Personalized Learning|Before we can establish a personalized learning environment, we have to be clear on the current reality facing our students.  They are facing a reality like none in history, full of potential overload, distraction and complexity.  In this session we will ||16|1|8|1.00||tech, mental
271511||2016 Edina Learning Institute Breakout: Personalize Learning Using Reading Standards|Presenters will share how they each used the gradual release model to: help the students develop a deeper understanding of each reading standard (we called them iRead targets), discuss what learning will look like (what's the BIG idea?), practice skills s||16|1|8|1.00||lit
271516||2016 Edina Learning Institute Breakout: Digital Formative and Summative Assessments|Take correcting papers off your plate and move to the digital world of formative and summative assessments.  Learn about several ways to collect information about student learning that will inform your instruction using a digital format.   Kahoot!, Google||16|1|8|1.00||tech
271517||2016 Edina Learning Institute Breakout: Integrating Global Competencies|Examples of lessons, technologies and benchmarks for integrating.  This will be an overview of what Global Competencies are and how to integrate these ideas and concepts into our classrooms.||16|1|8|1.00||tech
271520||2016 Edina Learning Institute Breakout: Inviting Culture into Your Classroom|||16|1|8|1.00||elr
271522||2016 Edina Learning Institute Breakout: How to Handle the Flipping Hiccups|||16|1|8|1.00||tech
271525||2016 Edina Learning Institute Breakout: Using Seesaw to Create Global Connections|Learn how the Seesaw app can be used to connect classrooms across the globe.  This technology allows students to attend virtual field trips and learn from dialogue with other students.  Hear about how teachers could build curricular connections with other||16|1|8|1.00||tech
271526||2016 Edina Learning Institute Breakout: The Workflow Tool Set: Equipping Learners for a Personalized Learning Environment|Once we understand the currently reality and phases of thinking in that reality (see The Workflow Mind Set), it's time to teach kids the skills, equip them with the tools, and support them to troubleshoot and course correct in the personalized learning en||16|1|8|1.00||tech, mental
271527||2016 Edina Learning Institute Breakout:Differentiate with YouTube|Learn the basics and then some more!  Find out how to search for information that you need for class, build out your channels, and find out how students can use YouTube editor to create content.||16|1|8|1.00||tech
271530||2016 Edina Learning Institute Breakout: Comprehensible Input|||16|1|8|1.00||elr
271532||2016 Edina Learning Institute Breakout: Using Seesaw to Encourage Reflection|Learn the basics of using the Seesaw Journal in your classroom to increase student engagement, reflection, and communication skills.  See how second grade students have used journals to feature their learning using photos, videos, drawings, and audio reco||16|1|8|1.00||tech
271533||2016 Edina Learning Institute Breakout: The Workflow Skill Set: Creating the Conditions for Personal Learning to Occur|Once we've taught students the skills necessary to successfully navigate a personalized learning environment (see The Workflow Tool Set), it's time to create the optimal conditions for personalized learning to occur. This includes the way we set up our cl||16|1|8|1.00||mental
271546||2016 Edina Learning Institute Breakout: The Phases of Genius Hour|The concept of a "genius hour" is based upon a movement that allows students to define their own passions and encourages creative research and design in the classroom.  It provides students a choice in what they learn during a set period of time during th||16|1|8|1.00||tech
271547||2016 Edina Learning Institute Breakout: Learning Targets? Make Me Love Them|We will take a close look at how and why we use learning targets by referencing real life classroom examples and video vignettes from Edina classrooms. We will reference and practice EL and CLR strategies within this breakout session as they relate to the||16|1|8|1.00||
271548||2016 Edina Learning Institute Workshop: Starting Your School Year with Seesaw|If you have never used Seesaw, now is the time! Learn how to set up your classroom, invite parents, and get them signed up to receive documented learning from their child's classroom beginning the first week of school. Learn how to manage student folders,||16|1|8|3.00||tech
271550||2016 Edina Learning Institute Workshop: Make Your First Screencast|||16|1|8|3.00||tech
271551||2016 Edina Learning Institute Workshop: Schoology 101 Workshop|In this session, you will learn the basics of Schoology as a tool to expand learning beyond the classroom walls. Learn some best practices when creating content, collaboration opportunities and assessing students. This class, and the morning breakout sess||16|1|8|3.00||tech
271553||2016 Edina Learning Institute Workshop: Schoology 101 Workshop|In this session, you will learn the basics of Schoology as a tool to expand learning beyond the classroom walls. Learn some best practices when creating content, collaboration opportunities and assessing students. This class, and the morning breakout sess||16|1|8|3.00||tech
271554||2016 Edina Learning Institute Workshop: Schoology 101 Workshop|In this session, you will learn the basics of Schoology as a tool to expand learning beyond the classroom walls. Learn some best practices when creating content, collaboration opportunities and assessing students. This class, and the morning breakout sess||16|1|8|3.00||tech
271555||2016 Edina Learning Institute Workshop: Schoology 101 Workshop|In this session, you will learn the basics of Schoology as a tool to expand learning beyond the classroom walls. Learn some best practices when creating content, collaboration opportunities and assessing students. This class, and the morning breakout sess||16|1|8|3.00||tech
271556||2016 Edina Learning Institute Workshop: The Workflow of Personalized Learning|In this workshop, you will have time to ask questions about the 3 morning sessions (The Workflow Mind Set, The Workflow Tool Set, and The Workflow Skill Set), collaborate with other teachers to discuss implementation, and have plenty of time to take actio||16|1|8|3.00||diff, tech
271557||2016 Edina Learning Institute Workshop: Getting Started with your iRead and Genius Hour Journey|||16|1|8|3.00||tech, lit
271558||2016 Edina Learning Institute Workshop: Infinite Campus 3 Hour Tour|This workshop will provide staff with training on Attendance, Student Data Look-up, and Gradebook features of Infinite Campus, our new Student Information System. Attending this training fullfills the August 23 afternoon Infinite Campus training and allow||16|1|8|3.00||
271560||2016 Edina Learning Institute Workshop: Infinite Campus 3 Hour Tour|This workshop will provide staff with training on Attendance, Student Data Look-up, and Gradebook features of Infinite Campus, our new Student Information System. Attending this training fullfills the August 23 afternoon Infinite Campus training and allow||16|1|8|3.00||
271561||2016 Edina Learning Institute Workshop: Infinite Campus 3 Hour Tour|This workshop will provide staff with training on Attendance, Student Data Look-up, and Gradebook features of Infinite Campus, our new Student Information System. Attending this training fullfills the August 23 afternoon Infinite Campus training and allow||16|1|8|3.00||
271562||2016 Edina Learning Institute Workshop: Infinite Campus 3 Hour Tour|This workshop will provide staff with training on Attendance, Student Data Look-up, and Gradebook features of Infinite Campus, our new Student Information System. Attending this training fullfills the August 23 afternoon Infinite Campus training and allow||16|1|8|3.00||
271568||Edina Learning Institute Workshop: "I Learn America" Film and Discussion|We will screen the film "I Learn America" which follows 5 new immigrant students through their lives in a New York high school.  Afterwards, we will have a structured discussion about the film.  (www.ilearnamerica.com)||16|1|8|3.00||elr
271569||2016 Edina Learning Institute Keynote: Diana Laufenberg-Inquiry in Practice|Diana Laufenberg, award winning teacher, and Director of Inquiry Schools, will kick off the 3 day Inquiry in Practice Strand of the Edina Learning Institute with this talk on the basics of inquiry.||16|1|8|1.00||
271571||2016 Edina Learning Institute Breakout: Schoology 101 Overview|In this session, you will learn the basics of Schoology as a tool to expand learning beyond the classroom walls. Learn some best practices when creating content, collaboration opportunities and assessing students. This class, and the afternoon workshop fu||16|1|8|1.00||tech
271582||Of Mice and Men Unit|I wrote a unit for the ALP (Alternative Learning Program) at EHS. It is meant for students who intend to make up credit in the program for missed credits. It helps me to stay current on themes in literature and stay current in my field. I tutor students i||16|1|8|0.00||lit
271585||2016 Edina Learning Institute Breakout: Overview of Somali Culture|Over the last few years, Edina has become more diverse and with a sizeable number of our students identifying as Somali Americans, It is paramount that teachers and educators engage and interact with students and their families in a positive way. This pre||16|1|8|1.00||
271591||2016 Edina Learning Institute Breakout: Inquiry in Practice Strand Part 1|This breakout is part of the Inquiry in Practice Strand.||16|1|8|1.00||tech
271592||2016 Edina Learning Institute Breakout: Inquiry in Practice Strand Part 2|This breakout is part of the Inquiry in Practice Strand.||16|1|8|1.00||tech
271595||2016 Edina Learning Institute Breakout: Problem Solver Notebook - Getting Kids to Show their Work|||16|1|8|1.00||
271596||2016 Edina Learning Institute Breakout: Teacher Evaluation: Engaging In Professional Personalized Learning|Teacher Evaluation affords teachers choice and voice in their journey of professional growth. Discover ways to increase your engagement and motivation in the teacher evaluation process.||16|1|8|1.00||
271600||2016 Edina Learning Institute Breakout: The 8 Studio Habits of Mind|The 8 studio habits of mind are a foundation to Teaching for Artistic Behavior, the choice-based art philosophy that my curriculum is based on.  These 8 habits (envision, express, develop craft, understand community, observe, engage & persist, stretch & e||16|1|8|1.00||
271602||Early Warming Signs of Children's Mental Health Disorders|I learned an overview about mental health disorders and some warning signs in which you could help with early diagnosis.||16|1|8|0.00||mental
271604||2016 Edina Learning Institute Breakout: Noodling about NoodleTools|Teachers and students have a variety of "works cited" tools available to them.  Come to this session to learn about NoodleTools.  This online resource not only helps students cite materials correctly, it guides them through the research process.||16|1|8|1.00||lit
271606||2016 Edina Learning Institute Breakout: Creating Efficiency With Our Tech Tools|Technology can often seem to add time to our day, rather than make life easier. Come to this session and learn some tips to gain efficiencies and add time to your life! Recommended for Administrators.||16|1|8|1.00||tech
271608||2016 Edina Learning Institute Breakout: Inquiry and Student Surveys: Lessons from the FireSwamp!|In this session, you will learn lessons on how to support students who may wish to conduct surveys as part of the Inquiry Process. Learn the three things you need to do when gathering data from human subjects.||16|1|8|1.00||tech
271610||2016 Edina Learning Institute Breakout: Using Video in my Classroom|For this session I will model how I use the extension Screencastify and edit with YouTube video editor. This is a great teacher tool for flipping your classroom to substitute teacher notes. When students use to demonstrate their learning, the same tools a||16|1|8|1.00||tech
271614||2016 Edina Learning Institute Breakout: I am afraid of Personalized Learning!|You are afraid of personalized learning!  What do students do with more choice and voice?  What if students aren't motivated or turn in poor quality of work?  I don?t want students on a screen all the time!  How will I organize personalized learning? How ||16|1|8|1.00||
271616||2016 Edina Learning Institute Breakout: Letting Go!|The only way students have more control of their learning is when teachers let go of some of their own control.  As teachers, many of us were taught to have every detail figured out before kids entered the room for classroom management purposes.  The very||16|1|8|1.00||
271618||2016 Edina Learning Institute Breakout: Overview of Somali Culture|Over the last few years, Edina has become more diverse and with a sizeable number of our students identifying as Somali Americans, It is paramount that teachers and educators engage and interact with students and their families in a positive way. This pre||16|1|8|1.00||
271619||2016 Edina Learning Institute Breakout: AutoCrat - Love it & Build It|AutoCrat is an effective Add-On tool for Google Sheet via Forms. I will show the many AutoCrat merges I use from on a regular basis, from digital notes to field trip volunteer information. This is by far the best merge tool I have used and want to share w||16|1|8|1.00||tech
271620||2016 Edina Learning Institute Breakout: CRT: Get Your Class Moving: Go Noodle!|Find out how to energize your students by using GoNoodle!  We will be watching and trying a few of them to get started! ||16|1|8|1.00||pbi
271621||2016 Edina Learning Institute Breakout: Taking off! -- Helping students bring personalized learning to the next level|Now that you have started personalizing learning, what's next?  Students are ready to design their own learning.  Once students understand the standards and have a toolbox to grow and show their learning, they can begin to design their own learning paths.||16|1|8|1.00||
271622||2016 Edina Learning Institute Workshop: Building Session|This session will be devoted to building your classroom communication and data collection tools for the school year. This "Building Session" will expand on my breakout session for AutoCrat, Screencastify and YouTube video editor. From a welcome to school ||16|1|8|3.00||tech
271623||2016 Edina Learning Institute Workshop: Inquiry in Practice Day 1|This workshop will expand upon the keynote and breakout sessions and give your team time to plan your inquiry unit.||16|1|8|3.00||tech
271624||2016 Edina Learning Institute Workshop: Choice-Based Learning K-5|I will share an in-depth look at my year transitioning the Countryside art program from a teacher-directed program to a student-directed program.  I will share successes, failures, and everything in between.  We will focus on FAQs about logistical differe||16|1|8|3.00||
271625||2016 Edina Learning Institute Workshop: "Most Likely to Succeed" Movie and Discussion|"Most Likely to Succeed" is the first national campaign to inspire ? and empower ? communities across the country to revolutionize their schools for the 21st Century.  Join us for a viewing of this 90-minute internationally acclaimed film, followed by gui||16|1|8|3.00||
271660||2016 Edina Learning Institute Breakout: Inquiry in Practice Strand Part 3|This breakout is part of the Inquiry in Practice Strand.||16|1|8|1.00||tech
271661||2016 Edina Learning Institute Breakout: Inquiry in Practice Strand Part 4|This breakout is part of the Inquiry in Practice Strand.||16|1|8|1.00||tech
271663||2016 Edina Learning Institute Workshop: Inquiry in Practice Day 2|This workshop will expand upon the keynote and breakout sessions and give your team time to plan your inquiry unit.||16|1|8|3.00||tech
271664||2016 Edina Learning Institute Workshop: Inquiry in Practice Day 3|This workshop will expand upon the keynote and breakout sessions and give your team time to plan your inquiry unit.||16|1|8|3.00||tech
271666||2016 Edina Learning Institute Breakout: Inquiry in Practice Strand Part 5|This breakout is part of the Inquiry in Practice Strand.||16|1|8|1.00||tech
271667||2016 Edina Learning Institute Breakout: Inquiry in Practice Strand Part 6|This breakout is part of the Inquiry in Practice Strand.||16|1|8|1.00||tech
271671||2016 Edina Learning Institute Keynote: Jim Toole-Service Learning as a Pathway to Personalized Learning|Service Learning expert Jim Toole will share how taking action through service learning can enhance inquiry and personalize learning for your students.||16|1|8|1.00||
271678||2016 Edina Learning Institute Breakout: Documenting, Sharing, and Reflecting during Inquiry with Seesaw|Looking for an easy tool for all students to use to document, share,plan, and reflect during inquiry? Come see how students as young as kindergarten use Seesaw during project based learning, genius hour, makerspace, and science. We'll explore using folder||16|1|8|1.00||tech
271679||2016 Edina Learning Institute Breakout: Project-Based Learning with STEAM|||16|1|8|1.00||tech
271685||2016 Edina Learning Institute Breakout: Service Learning with Jim Toole Part 1|These sessions will go deeper into the topics shared in the keynote.||16|1|8|1.00||tech
271688||2016 Edina Learning Institute Breakout: Service Learning with Jim Toole Part 2|These sessions will go deeper into the topics shared in the keynote.||16|1|8|1.00||tech
271710||2016 Edina Learning Institute Breakout: MtBOS - Where the real Math Professional Learning is.|Learn about the Math Blogosphere and who to follow as a way to learn new ideas and have a place to share your own.||16|1|8|1.00||tech
271723||2016 Edina Learning Institute Breakout: Doing to Learning|Practical strategies to help you differentiate your teaching in order to meet the diverse needs of your students.  This is a great place to begin evaluating how you differentiate and in turn begin working toward becoming an educator equipped to create mor||16|1|8|1.00||diff
271756||2016 Edina Learning Institute Breakout: Choice in Learning|||16|1|8|1.00||tech
271774||2016 Edina Learning Institute Breakout: Personalize Learning with Google Classroom|||16|1|8|1.00||tech
271775||2016 Edina Learning Institute Breakout: PL + SL = Engaged Learners|||16|1|8|1.00||tech
271776||2016 Edina Learning Institute Breakout: My Journey in Blogging|||16|1|8|1.00||tech
271777||2016 Edina Learning Institute Breakout: Backwards Design|||16|1|8|1.00||
271779||2016 Edina Learning Institute Workshop: FabLab/Makerspace--An Introduction|||16|1|8|3.00||tech
271780||Standards & Assessment Conference|||16|1|8|0.00||tech
271783||2016 Edina Learning Institute Workshop: How to start Blogging|I will show you the different blogging sites and help you get your first blog out.||16|1|8|3.00||tech
271802||2016 Edina Learning Institute Keynote: David Jakes-Learning Spaces to Support Personalized Learning|From David: I have been presenting at the national (US) level since 1995, and have presented in Canada, Europe and China.  The presentations I have given over that time span reflect the development of my ideas about the intersection of learning and techno||16|1|8|1.00||tech
271803||2016 Edina Learning Institute Breakout: Innovation through Collaboration|||16|1|8|1.00||
271804||2016 Edina Learning Institute Breakout: David Jakes-Learning Spaces to Support Personalized Learning Part 1|||16|1|8|1.00||tech
271805||2016 Edina Learning Institute Breakout: David Jakes-Learning Spaces to Support Personalized Learning Part 2|David follows up his keynote with this breakout session incorporating design thinking and learning spaces to support personalized learning and inquiry.||16|1|8|1.00||tech
271827||2016 Edina Learning Institute Breakout: Tricks and Tools of assignments in Schoology|||16|1|8|1.00||tech
271828||2016 Edina Learning Institute Breakout: Seesaw + Appsmashing|You've started using Seesaw, online learning journal. Now what? In this session, we will explore appsmashing, combining various iPad applications including Seesaw, to open new possibilities of what your students (and you!) can do and show in their journal||16|1|8|1.00||tech
271829||2016 Edina Learning Institute Breakout: Process-Orientated Learning|||16|1|8|1.00||tech
271830||2016 Edina Learning Institute Breakout: Setting up Assessments on Schoology|There are many different types of assessment strategies and testing question types within Schoology .  Schoology allows you to do standardized based grading or traditional grading as well.  This session will give a quick introduction to all of these and m||16|1|8|1.00||tech
271831||2016 Edina Learning Institute Breakout: Seesaw + Assessments|We will explore how Seesaw online learning journal or appsmashing can be used for assessments. Showing standard mastery on Seesaw empowers students and gives parents a window into their child's progress. It saves time as one-on-one assessments can be give||16|1|8|1.00||tech
271833||2016 Edina Learning Institute Breakout: Personalize Learning with Hapara for Grades 3-5|Come find out more about this tool and what it can do to support personalized learning in your classroom.  ||16|1|8|1.00||tech
271835||2016 Edina Learning Institute Breakout: Personalizing Learning with MakerSpaces|Come explore how utilizing makerspaces can personalize learning for students. Laurie Holland and Sherron Gaughan will lead you through some examples and demonstrate ways that you can infuse creativity into your instruction to promote personalized learning||16|1|8|1.00||tech
271836||2016 Edina Learning Institute Breakout: Personalized Learning: Starting with the Why|||16|1|8|1.00||
271837||Edina Learning Institute Workshop: Want to Collaborate with Me???|||16|1|8|3.00||tech
271838||2016 Edina Learning Institute Workshop: Working on Schoology|Put together your first unit.  I will be there to assist you!||16|1|8|1.00||tech
271839||2016 Edina Learning Institute Workshop: Advanced Seesaw|Do you know the basics of Seesaw, but are eager to do more? In this workshop, we will look into how appsmashing, Flipped Learning, and assessments on Seesaw can transform how we use the journal. We will begin playing around with these so that we are ready||16|1|8|3.00||tech
271930||Understanding by Design (Getting Started)|||16|1|8|0.00||
271931||Rubicon Atlas|||16|1|8|0.00||
271933||Focus on Learning & Google Classroom|||16|1|8|0.00||tech
272006||2016 Family & Early Childhood Education Conference|This session was Making Every Minute Count--Parent Education from a Whole Program Perspective. We learned how both the Children's Teacher and the Parent Educator in an ECFE class can provide parent education.||16|1|8|0.00||
272007||2016 Family & Early Childhood Education Conference|In this session, participants from ECFE programs all over the state came together to discuss ECFE programming options.||16|1|8|0.00||
272008||2016 Family & Early Childhood Education Conference|I attended many different sessions where I learned about the latest research, information and resources that will help me to be a better Parent Educator. I shared this information with my colleagues at the Family Center.||16|1|8|0.00||
272026||2016 Edina Learning Institute Breakout: The Apathy Project|||16|1|8|1.00||tech
272028||2016 Edina Learning Institute Breakout: The Apathy Project|||16|1|8|1.00||tech
272029||2016 Edina Learning Institute Breakout: Formative Assessments + Technology in K-1|In this session, we will talk about how to adapt formative assessment with technology for the K-1 classroom. We will experiment with tools like Kahoot!, Quizizz, and Quizlet that can be used on either iPads or Chromebooks. Great for tech newbies and techn||16|1|8|1.00||tech
272074||COUNTRYSIDE BUILDING LEADERSHIP TEAM|COUNTRYSIDE BUILDING LEADERSHIP TEAM||16|1|8|10.00||
272075||COUNTRYSIDE PST TEAM|COUNTRYSIDE PST TEAM||16|1|8|17.00||
272076||COUNTRYSIDE KIDS' COUNCIL|COUNTRYSIDE KIDS' COUNCIL||16|1|8|8.00||
272077||COUNTRYSIDE SERVICE LEARNING DAYS|COUNTRYSIDE SERVICE LEARNING DAYS||16|1|8|16.00||
272079||COUNTRYSIDE TEARS AND CHEERS|COUNTRYSIDE TEARS AND CHEERS||16|1|8|4.00||
